recordnumber,projectname,cat2,forg,center,year,mode,rely,data,cplx,time,stor,virt,turn,acap,aexp,pcap,vexp,lexp,modp,tool,sced,equivphyskloc,act_effort
79,Y,missionplanning,g,5,1984,embedded,1.1533967765823985,0.7286212418188962,1.0509567535780673,1.0969475183020274,1.2295274107123118,1.0834282857208022,1.3771004494050683,1.2828062705217542,0.9205815902664316,1.3044448836045912,1.0344743294643646,0.9445298227396213,1.1987883223185716,1.2684156340460508,0.7394398185671218,58.496984489769474,6
2,de,avionicsmonitoring,g,2,1979,semidetached,0.943144395331301,0.9319603431825291,1.4845877619878314,1.3784860109495614,1.4791107344486278,0.9523471787263884,1.3028670822743478,1.1113504346112182,0.9913394432751238,1.3619572218466187,0.5819496075945372,1.0938959121328016,0.6843315982841021,0.7715065277024692,0.7698472758277239,240.87827746659272,6
77,Y,avionicsmonitoring,g,5,1978,semidetached,1.2926084974037728,1.0995884536256677,0.9129215339173283,1.114926407917063,1.0484481294137031,0.9855171978873465,1.1007524244172808,1.3838375688667262,0.7903874682040395,1.1054051963551705,0.5946984993857414,1.1458763450833183,1.3552834978238324,1.0524884576846032,0.8032259649119948,356.48086801740914,7
32,X,datacapture,g,2,1982,semidetached,0.790073130012151,0.7147516208506917,0.7945447031912453,1.2615855846369517,1.3407114613274946,0.8518119009989715,0.7245456947973232,1.2890091085127997,1.3609667790294642,1.3446190842536816,0.5214442189054214,1.1091837706807064,0.9131328335730923,0.5415937985552485,0.7923853769652774,340.54749510179386,5
20,gal,missionplanning,g,1,1984,semidetached,1.2783155264480084,1.002971824813207,1.256135717925428,1.102539320339689,1.3602147495193497,0.9718343859417287,0.7170560482427556,1.2412068702928871,1.1317144144606577,1.170963148946176,1.091094868641155,1.0210539631703006,1.0071704351491921,1.031337088556998,0.9219084531284623,340.56218715536113,7
44,Y,application_ground,g,5,1982,semidetached,0.7131003456091018,0.7807557195264638,1.4178514444668127,1.3605685844995514,1.1737160431590508,0.7949813419804131,0.8075380609169254,1.271085492219164,1.23816133229356,1.2230934245700436,0.8674069302107555,0.5872502633763138,0.6805206374856831,0.5845766240997846,0.7888179596798384,2803.1669609010114,7
47,Y,missionplanning,g,5,1977,semidetached,0.8978806969031516,1.0282550749100294,0.9518643442034718,1.3118476722412842,1.1127052773218318,1.1182992388301143,1.1036941756138658,1.1731422391990127,1.1706918793503371,1.2512964666937525,0.5894731011653079,0.7566271452524383,1.0377962357828814,1.2023012987466055,0.80538325473086,188.6813912275433,6
69,Y,avionicsmonitoring,g,5,1978,semidetached,1.0842593042869373,0.9684744300083166,1.6191234998203554,1.5830609894241752,1.4767051547649543,1.076278528166976,0.7762319215686656,1.103638561837293,0.7850044263782204,1.2626578346408275,0.9618458348621299,0.6198166911953358,1.2092708526146458,0.5373177625386244,1.0699936839581916,138.33474941712683,6
59,slp,operatingsystem,g,6,1974,semidetached,0.9358887209976776,1.0544323114045655,0.7134726957811157,1.35590707496831,1.5817445283206228,0.8739283272925538,1.128997183826001,1.3486912130923085,0.796928821915001,1.0165386908257625,0.7171278215439376,0.7644027797325257,0.8159198164345833,0.8092325032950725,1.0040620895287484,988.8492338994417,7
98,Y,Avionics,f,5,1980,embedded,0.9467720052513016,1.1645357305403699,1.5263377247010113,1.6361460470767468,1.5184387925348783,0.819332875921432,1.130013145225624,1.1498228427143187,1.1762401356863492,1.292043536504383,0.9834532079739927,0.7325009763275219,0.8847937633870494,1.3682019174583069,1.034626110168503,241.44798807122078,8
71,Y,avionicsmonitoring,g,5,1979,semidetached,0.9481310291808093,0.9107127215901066,0.808849674536299,1.014374094114029,1.3141377006050097,1.0095904102738547,1.0837534199839296,1.12442811460221,1.24933493585481,1.3734555486377413,0.8512598023379707,1.1425231777198894,0.5633717367200773,0.9683199314128583,0.7299207822102544,35.208803705216184,4
58,de,avionicsmonitoring,g,2,1979,semidetached,0.8523664471353254,1.029878837938902,1.585404011200892,1.2522077174839192,1.4481155365146818,0.8183313412431568,1.069394880415977,1.0287133224507972,0.9647678003071356,1.351460649592726,0.7670270105878838,0.9319592583801157,0.703325287529116,1.377374133797782,0.8503060466829874,8.581116311239176,4
25,X,monitor_control,g,2,1986,semidetached,0.9562472061024265,1.1111901049799253,1.0160682845678737,1.6055383339770208,1.1661374644853053,1.094915337843772,1.277464666972634,1.074404406889913,0.9960124851437007,1.3680904108572112,0.6320015929393824,0.8393360420689973,1.1344139977518806,0.8178000397743348,1.0981900663503517,39.6802059981606,5
34,X,avionicsmonitoring,g,2,1987,semidetached,0.8151968329572256,1.0342905050469176,1.1415561213150125,1.240391094027537,1.415150317487616,0.8615003565360277,1.3921258523957332,1.296332896458865,0.8251297600412774,1.296001542343687,0.8604079724046496,0.5705568974313032,0.6683067970806994,0.9365843265222892,0.7162525397056329,103.38913029423935,5
6,de,avionicsmonitoring,g,2,1979,semidetached,0.9057192818590634,1.2426730630385874,1.217759171225743,1.1243371475775041,1.201112084249994,1.0614900659153628,0.9806688297740196,1.1240505465057935,1.2131724218405566,1.138850176543201,0.7064215691740618,1.1155434974070477,0.883055903118456,0.7271266258974736,1.1324251591010666,22.85761688454803,4
65,Y,avionicsmonitoring,g,5,1979,embedded,1.1018869713109871,1.361612008570437,1.13483691522852,1.5899730695187748,1.4402247380029993,1.0981410457907685,1.1630877015737355,1.2350033584167426,1.157040397654486,1.2507433535947226,0.9923053774308819,0.5063453108327001,0.6556364175401501,0.953317473411498,1.022172858896646,139.66927350312136,7
25,X,monitor_control,g,2,1986,semidetached,1.002735170891087,1.1523554651731853,1.5020024454599228,1.6329061929772681,1.1041595313995975,0.7230074665113676,1.0358092018774223,1.0055605213272771,0.9824155436124614,1.0543345835324636,0.8181820954898096,0.9344257261214974,1.2730978674587112,1.1885247241129817,0.9244982500331226,39.55942821566977,5
40,X,monitor_control,g,2,1986,semidetached,1.2004101824202105,1.277146062926975,0.9413031505703071,1.6052653603661788,1.3330415157438593,0.8594351732397231,0.733666450373192,1.3061109629291905,1.1275050656293641,1.0884940298940258,1.0939681423959131,0.8117220889280709,0.7827340259823581,1.3016328056959487,1.0589163197691103,16.311928927976258,5
65,Y,avionicsmonitoring,g,5,1979,embedded,1.2411296732422556,0.9992591785320581,1.5586667989770397,1.3802162239012377,1.1556334448241914,0.7100936611329569,1.3959970729067415,1.3060041309286907,0.8139835461617924,1.3849921933457074,0.9762669258039438,0.5842195879444797,1.1974919470633445,0.9684338459661912,1.1362327911052508,132.97223284787964,7
66,Y,avionicsmonitoring,g,5,1977,embedded,1.251176252683086,1.3176327208533878,1.2460310456108448,1.1688594120191473,1.2652323752911079,0.7541126275456922,0.9361174951493336,1.1269379288043946,0.8922452749639913,1.1929725853024338,0.6785673755203028,0.7529538552147167,1.042766407971685,1.1548923439086942,0.8427416796292762,145.96822623663573,6
46,Y,avionicsmonitoring,g,5,1977,semidetached,1.1577838454676597,0.9347924570020736,1.0578903841968235,1.0102709500683535,1.1566947288284752,1.0450365774150057,0.758139672842964,1.3366290615087688,1.3573145127829684,1.3037348872577768,0.9966297417439451,1.0772710522377542,0.9790492591915274,0.7071887857207344,1.048572819593427,415.921731247869,7
41,hst,datacapture,g,2,1980,semidetached,0.9728607273059098,1.2458797550151006,0.8202141618323064,1.6225080320429317,1.3985076807160857,0.9371879213366932,1.218567968014614,1.229504453764342,0.7993722896066239,1.0480620947113541,0.9775096197297135,1.03206000685299,1.3702397378310778,1.1913745535894509,0.8080255909386873,1705.2756657495231,9
73,Y,avionicsmonitoring,g,5,1979,semidetached,0.8110686648235275,1.387689426585209,1.0510233835248903,1.0917292734628277,1.3845654897758743,1.1481874546264894,1.323627069322627,1.1423781793784813,1.2310766798088792,1.0629860205755706,0.7969628283762974,0.9829905894567638,1.2189669631100788,0.5361563513417686,0.9991713648508835,82.61830823887479,6
100,X,Avionics,f,2,1983,embedded,0.9074639262560378,0.7610026091345805,0.8710027853985758,1.3817757887367046,1.4677768275645486,0.724570351236893,0.83960592216064,1.1234028670341736,1.0057619611735493,1.396862832968008,0.8303959091198039,0.6590010815912792,0.6998418615772359,0.5150960468902059,0.7883228429437913,64.05475062278116,3
94,Y,Avionics,f,5,1977,embedded,1.2331985889165018,0.7622174430091587,1.2117712151042028,1.410973456314628,1.1256428501039375,0.9595360943846099,1.2619743976090172,1.3640468504190602,1.2037740523982081,1.3665353165410963,0.6134975132815609,0.8566149627659729,1.3094731388446554,0.9638759713018331,0.7266891984162812,48.90117226583254,6
48,Y,missionplanning,g,5,1984,semidetached,1.156985437066104,1.274088971465016,1.467566581717079,1.502180744228242,1.154595432998165,0.8083840170276934,1.3772937558644502,1.1812845009008135,1.0641955664679443,1.3423468820538782,0.5265171418126796,0.8149079674988847,0.8212500624755776,1.215681856665325,0.9339975633791838,498.1785961983745,8
27,X,realdataprocessing,g,2,1982,semidetached,0.9710491225499305,0.9045770982848282,1.612165025815502,1.2688572995308798,1.3574965251880657,0.7616484044255202,1.023596704217809,1.3670789055367467,0.7481679023643208,1.281531890506003,0.6917295881443071,1.0238232873675233,0.9744197979876499,1.192392799976517,0.9506404320465472,160.17076464988793,6
100,X,Avionics,f,2,1983,embedded,1.004425458535047,0.8578185574156303,1.3033260660370254,1.447328592202048,1.009145456620219,1.1039938885768574,0.8359800052592545,1.1747663203566665,0.7547702873644161,1.1351295457136545,0.5217940008386677,1.0646500853360332,0.6264888558534154,1.04498902078941,0.868369059898108,60.06129998843623,4
81,hst,Avionics,f,2,1980,embedded,1.3122540305137407,0.7082007667164187,0.8682852431581666,1.3401067407035008,1.41046006069006,0.9815676380382394,0.7426091967190765,1.0210683768009527,0.8434289745480686,1.0096863345640892,0.6672540572307432,1.0385015454462851,0.7157712735529016,1.1031804891071575,0.956597837622039,32.13334726245343,4
27,X,realdataprocessing,g,2,1982,semidetached,1.3355329699081482,0.9622300434325737,1.4922883519380936,1.0439574371931273,1.5782296588534441,1.0042083504274204,1.0655047560575264,1.3790471941381175,1.1119410031988588,1.2587632738174714,1.0186692887485975,1.1430659483334855,0.7965430408780424,1.339178780796041,1.0227324957285588,158.977329117597,8
73,Y,avionicsmonitoring,g,5,1979,semidetached,1.2399583008741522,1.2770727146973173,1.555400889569094,1.1041080511789834,1.3088629373488048,0.8424382145059992,0.9602472570402767,1.3690257533079926,0.8751750857964344,1.0024704864830676,0.6264126077351639,1.107047670666247,0.6793640743877318,0.7046255676383737,0.7831920027278363,87.10724587227247,5
51,Y,simulation,g,5,1984,semidetached,1.1742297746425463,0.7235135939675014,1.1678086089561057,1.0541618367899126,1.625038698642725,1.110871277340043,0.794035173934602,1.1586412362033123,0.7424771606486595,1.3917882785272415,1.0805725455935202,0.7767622923232456,0.8071729812869677,1.1107758494531783,1.1329601495429706,113.376129645075,6
28,X,realdataprocessing,g,2,1982,semidetached,1.1870235708769235,0.7957830844712843,1.4914168633863736,1.4946777928982575,1.198348778575978,1.0976599966849867,0.7352962529280854,1.2412340213790356,1.124416144656938,1.1999954024006587,0.9883392515199815,0.729361251673992,0.5399833561389227,1.0139310340167578,1.0938398901520243,479.5738831035178,7
42,slp,launchprocessing,g,6,1975,semidetached,1.1020765460715816,0.9268733870596787,1.2683807575031776,1.3741350687754503,1.4114573409244695,1.0531337636549574,1.0360046622281511,1.343454374107996,1.129293087512147,1.2085356679313297,0.9364704511723188,0.9168972514142169,0.822274751958946,0.8518024646430904,1.1452264951065798,305.386358641162,8
49,Y,missionplanning,g,5,1980,semidetached,1.275765111432666,1.0845119040767883,1.1853450297739863,1.3161949419387187,1.5764959932131375,0.9011471787199443,1.0817243361884876,1.353696268380369,1.1496432367903195,1.3286059114220916,1.1064233861292458,0.6531350973943033,1.0176925359366793,0.786513462614582,1.050189125353413,20.02574831763152,5
72,Y,avionicsmonitoring,g,5,1979,semidetached,1.0141279783396273,0.7312768135591063,1.2888725014399585,1.3398338835390948,1.5215129102491018,0.9415205662562615,0.9229820802808293,1.3794004626223342,1.04949717024585,1.3958701165798606,0.8101388772461029,1.0887617213895355,1.3865758003203512,0.5437201297111174,0.7176422519278083,102.87323640460349,6
71,Y,avionicsmonitoring,g,5,1979,semidetached,1.359303298637688,0.8335691394733672,1.0475133950336575,1.1787418350247345,1.4260255031144367,1.0214735750004982,1.3132831827205174,1.2329637209182647,1.0770756705317441,1.1598574523712522,0.6100656311986014,0.6947239687930434,1.084106542659506,0.8345192622802129,0.97452316274844,33.0367769175383,5
78,Y,operatingsystem,g,5,1979,semidetached,0.8802761954405002,0.7395993362951367,1.1429743712194498,1.2099351591940029,1.4423397218935625,0.8288408184387291,1.399380357924627,1.1129838403388175,1.1624936343340095,1.1479050461046143,0.8360192240771507,0.9722761821358834,0.8294490226278759,0.6854061672071771,1.0795743039865258,157.90012111503913,6
2,de,avionicsmonitoring,g,2,1979,semidetached,1.1939403807765845,0.70208658279109,1.1095360917939716,1.425567722416862,1.308047496201658,1.090591391468365,1.3512712383197454,1.1143736039062762,1.0529173876350435,1.2295016126466494,0.6266905100235725,0.785529067031095,0.6002591626891796,0.6824033647134988,1.1316290146119548,256.304287738781,6
74,Y,avionicsmonitoring,g,5,1982,semidetached,1.0486600064417908,1.2956545406840596,1.0288893616379202,1.3531945847952114,1.3693572639748968,0.940122933452066,0.8556460189112196,1.3065849330328494,1.3186847276633473,1.1429552868209145,0.8698298204301,0.9028331436244924,1.3608273513284335,0.8271817682689624,0.8218250779424238,20.50013143962492,5
4,de,avionicsmonitoring,g,2,1979,semidetached,1.0283860727128147,1.3246775835719542,1.0133701336375678,1.5498562701100203,1.1452599907599377,1.0906722417695847,1.2717327002378962,1.3857640125523918,1.2118792111060026,1.1313429527807404,0.9976049011569046,0.9670261943520921,0.8089908554805814,0.7138924606847984,0.9053671561796806,77.92446689115562,6
32,X,datacapture,g,2,1982,semidetached,1.2792954692277878,1.0781472087510364,0.7864588003183839,1.1394311405844972,1.2986770192198611,1.0086753551350116,0.8359210409247393,1.1090485447634841,0.7719912391783443,1.3703228132273302,0.7103361220667839,0.8238134524811709,0.8795049781904214,1.1595949007840214,0.8987271208204192,345.2733716594632,6
31,X,batchdataprocessing,g,2,1982,semidetached,0.8761789151450973,1.059604638496121,1.0005845807985376,1.0726886376375129,1.1137386105438685,1.1011548230176293,1.3426266078497862,1.2222479975822074,0.7625103950866533,1.172190281276385,0.7659813651104703,0.5938998112173236,0.8287901815420725,0.9005121426252907,1.1239931708254982,340.80226815370156,6
64,Y,avionicsmonitoring,g,5,1980,organic,0.7514279454655515,0.7597559853050433,1.6127967549240965,1.3629305233653597,1.3165204498539642,1.045478352096338,1.129263224285606,1.1638165699279805,0.882492036397956,1.0039162421996684,0.8491170286486358,0.5180483382714817,1.0194017253737475,0.6734810244468088,0.8696359968163266,41.123534562923666,4
12,gal,missionplanning,g,1,1980,semidetached,0.9198601684742291,0.8099619037689753,1.5544180859218528,1.5221602462363821,1.330413115852426,0.904546124310843,0.9090568372616353,1.1451678966818584,1.11091609773751,1.2724331959862867,0.7410613088439275,0.5415631210791129,1.0956255749231345,0.7117477248690766,0.956677381198749,102.67410170254033,5
69,Y,avionicsmonitoring,g,5,1978,semidetached,0.8109835022985612,1.168280087115341,0.9951378860158744,1.3457082647925298,1.0235494209101392,1.134420382199273,1.1334118272965301,1.2934589892871613,0.83089128266323,1.226414994787938,0.885026570501706,0.7968019575710581,1.1346595045461214,1.0748577399330044,0.7805821305771862,139.01038692822334,6
14,gal,missionplanning,g,1,1980,semidetached,0.8988410485097867,1.3078091591271894,1.0106163314716783,1.5642295936708654,1.2090424926774526,1.0681678486069552,1.2204168228641288,1.0675938819473039,0.9228719918956476,1.1854885101152777,1.0642689608077918,0.7593665666009722,1.347131593276599,0.7861533673197019,0.9308160427124383,104.04840361106699,6
31,X,batchdataprocessing,g,2,1982,semidetached,1.375130113479025,0.8681938263518286,0.9057683959296744,1.5678343051134185,1.3715356301189607,0.9202402382342335,1.1283277791272892,1.3278221240550658,0.8532618199478033,1.3408159723997668,1.027852915819635,0.8087230140002626,1.1213179361328303,1.1573421039703158,1.0142018803119863,337.75092220688043,8
