recordnumber,projectname,cat2,forg,center,year,mode,rely,data,cplx,time,stor,virt,turn,acap,aexp,pcap,vexp,lexp,modp,tool,sced,equivphyskloc,act_effort
20,slp,launchprocessing,g,1,1977,organic,1.4,1.4,1.4,1.15,1.65,0.7,1.15,1.15,1.15,1.4,0.7,1.15,1.0,1.15,0.7,38,2400
94,Y,simulation,f,6,1980,semidetached,1.4,1.15,0.7,1.0,1.4,0.7,1.15,1.0,1.4,1.4,0.7,1.15,1.4,1.0,1.0,485,2460
58,de,batchdataprocessing,f,2,1983,organic,1.0,1.4,0.7,1.15,1.15,1.15,1.4,1.4,1.15,1.0,0.7,1.15,1.4,1.4,0.7,13,120
39,gal,application_ground,g,1,1980,embedded,0.7,0.7,1.65,1.15,1.65,0.7,1.4,1.0,1.0,1.15,0.7,0.5,1.15,1.15,0.7,259,24
84,hst,realdataprocessing,f,5,1982,semidetached,1.4,1.4,1.15,1.15,1.4,0.7,1.15,1.4,1.0,1.15,1.15,1.0,0.7,0.7,0.7,980,360
28,gal,science,g,2,1982,embedded,0.7,1.4,0.7,1.65,1.4,1.15,1.4,1.4,1.15,1.0,1.15,1.0,1.0,1.0,0.7,485,370
78,spl,application_ground,g,1,1986,embedded,1.4,0.7,1.0,1.15,1.65,1.0,1.4,1.0,1.0,1.4,0.5,0.5,0.7,1.0,1.0,271,2400
65,erb,avionicsmonitoring,g,1,1983,organic,0.7,0.7,1.65,1.0,1.15,0.7,1.4,1.15,0.7,1.4,1.15,0.7,1.0,0.5,1.15,271,8211
69,spl,missionplanning,f,5,1982,semidetached,0.7,1.4,1.15,1.15,1.15,1.15,0.7,1.4,0.7,1.15,0.7,0.7,1.0,1.0,1.0,98,360
61,de,operatingsystem,g,3,1971,semidetached,0.7,0.7,1.0,1.0,1.65,1.0,1.0,1.15,1.0,1.4,1.15,1.0,0.7,1.0,0.7,475,150
12,de,communications,f,1,1979,semidetached,0.7,1.15,1.65,1.4,1.4,1.15,1.0,1.4,1.15,1.0,0.5,0.7,1.15,1.4,1.15,165,120
32,erb,Avionics,f,1,1985,semidetached,0.7,1.4,1.65,1.15,1.0,0.7,1.0,1.15,1.15,1.0,0.5,1.0,1.4,0.5,0.7,75,62
52,spl,datacapture,g,1,1977,organic,1.15,0.7,1.0,1.65,1.15,1.0,1.4,1.4,1.4,1.15,0.5,1.15,0.5,1.0,1.0,339,1350
45,spl,batchdataprocessing,f,3,1986,embedded,1.4,0.7,1.15,1.4,1.65,0.7,1.15,1.0,1.15,1.15,0.5,0.5,0.7,1.4,1.15,271,162
94,Y,missionplanning,g,5,1979,semidetached,1.15,1.15,1.65,1.65,1.65,1.0,1.4,1.0,1.0,1.15,0.7,0.5,1.15,0.5,0.7,246,48
13,slp,missionplanning,f,6,1975,semidetached,1.15,1.15,0.7,1.4,1.4,0.7,1.0,1.0,1.15,1.4,1.15,0.7,1.0,0.5,0.7,14,108
80,slp,utility,g,2,1980,embedded,0.7,1.15,0.7,1.65,1.0,1.15,1.15,1.0,1.4,1.4,0.5,1.15,1.4,1.15,1.0,21,1181
89,slp,communications,g,6,1984,organic,1.15,1.15,1.65,1.4,1.15,1.0,1.0,1.15,1.4,1.15,1.15,1.0,1.4,1.15,1.0,302,170
16,spl,Avionics,f,1,1974,semidetached,1.4,0.7,0.7,1.15,1.4,1.15,1.4,1.4,1.15,1.0,0.7,1.15,0.7,1.15,1.0,725,24
13,Y,avionicsmonitoring,g,1,1977,organic,1.15,1.4,1.4,1.65,1.0,1.15,1.15,1.0,0.7,1.4,1.15,0.5,1.4,1.4,1.15,227,252
100,spl,application_ground,g,2,1975,semidetached,1.4,1.0,1.4,1.4,1.4,1.0,1.0,1.4,0.7,1.0,0.5,0.5,1.15,0.7,1.0,101,756
28,spl,monitor_control,f,5,1982,semidetached,0.7,0.7,1.15,1.4,1.0,1.15,1.15,1.0,0.7,1.15,1.0,0.7,1.15,1.4,1.15,21,324
47,slp,utility,g,6,1985,semidetached,1.0,1.4,1.15,1.65,1.4,1.0,1.15,1.0,1.15,1.4,0.7,1.15,1.0,0.5,1.15,75,458
82,de,Avionics,f,2,1982,embedded,1.0,1.0,1.4,1.15,1.65,0.7,0.7,1.15,1.15,1.4,0.7,1.15,0.5,1.0,0.7,197,2120
7,Y,monitor_control,g,1,1976,semidetached,0.7,0.7,1.65,1.0,1.4,1.15,0.7,1.15,1.4,1.4,1.0,0.5,0.5,1.0,1.0,24,24
32,gal,operatingsystem,g,1,1986,embedded,1.4,0.7,1.15,1.4,1.4,1.15,1.15,1.0,1.15,1.15,1.15,1.15,1.15,1.0,0.7,41,2120
93,de,simulation,g,1,1987,semidetached,1.0,1.0,1.65,1.65,1.15,1.15,1.4,1.4,1.4,1.0,0.5,1.0,1.4,0.5,0.7,190,1248
14,slp,launchprocessing,g,3,1977,organic,1.0,1.4,0.7,1.65,1.65,1.15,1.4,1.4,1.4,1.0,0.7,0.5,0.5,1.4,1.15,78,12
54,de,application_ground,f,5,1987,embedded,0.7,1.0,1.4,1.15,1.65,0.7,1.4,1.0,0.7,1.0,0.5,0.5,0.7,1.15,1.15,2847,420
18,slp,realdataprocessing,g,1,1974,semidetached,1.0,1.0,1.15,1.4,1.15,1.15,0.7,1.15,1.15,1.15,0.5,0.7,0.7,1.4,1.15,97,107
4,Y,batchdataprocessing,f,2,1978,embedded,1.15,1.4,1.15,1.65,1.15,1.0,1.4,1.4,1.15,1.4,0.7,1.0,0.5,1.15,0.7,980,170
12,slp,monitor_control,g,5,1980,organic,1.4,1.4,1.15,1.65,1.4,0.7,1.0,1.15,1.4,1.4,0.7,1.0,0.5,1.0,0.7,53,252
101,slp,operatingsystem,f,2,1978,organic,1.4,1.4,1.65,1.4,1.15,0.7,0.7,1.0,1.4,1.15,1.15,1.0,0.5,1.15,0.7,193,300
63,X,avionicsmonitoring,g,1,1974,semidetached,1.0,0.7,1.65,1.4,1.4,0.7,1.4,1.0,1.0,1.4,0.5,1.0,1.0,1.0,1.15,423,2120
61,erb,datacapture,g,1,1986,organic,1.0,1.15,1.65,1.4,1.65,1.15,1.0,1.15,1.4,1.0,0.7,0.5,0.5,1.4,0.7,165,430
63,gal,avionicsmonitoring,g,2,1974,organic,1.4,0.7,1.4,1.15,1.4,0.7,0.7,1.15,0.7,1.4,1.0,1.0,1.15,1.0,1.15,352,162
61,gal,application_ground,g,3,1980,semidetached,1.4,0.7,0.7,1.4,1.65,1.0,1.0,1.0,0.7,1.4,1.15,1.0,1.0,1.4,1.15,352,239
3,de,monitor_control,g,6,1985,embedded,0.7,0.7,1.65,1.15,1.4,1.0,1.15,1.0,0.7,1.0,1.15,1.0,1.4,1.0,1.15,151,1200
76,spl,communications,f,3,1985,embedded,0.7,1.15,1.65,1.0,1.4,0.7,1.0,1.15,1.4,1.0,1.15,0.5,1.0,1.0,1.0,35,82
38,X,science,g,3,1982,organic,1.4,1.15,1.15,1.4,1.4,1.15,1.4,1.4,1.15,1.4,1.0,1.0,0.7,1.4,0.7,35,72
59,X,application_ground,f,2,1977,semidetached,1.15,1.15,1.4,1.0,1.4,1.0,1.15,1.15,1.0,1.15,0.5,1.15,1.4,0.5,0.7,98,370
51,Y,monitor_control,f,3,1979,semidetached,1.0,0.7,1.4,1.4,1.65,0.7,1.15,1.15,1.15,1.15,1.0,1.15,0.5,1.0,1.15,111,1350
11,Y,monitor_control,f,6,1978,organic,0.7,0.7,0.7,1.65,1.4,1.15,1.0,1.4,0.7,1.0,0.5,1.0,1.4,1.0,1.15,70,600
52,Y,science,f,1,1975,organic,1.0,0.7,1.65,1.65,1.4,1.15,1.15,1.4,0.7,1.15,1.0,1.15,1.0,1.4,1.15,104,17725
15,slp,avionicsmonitoring,g,1,1980,semidetached,1.4,0.7,1.65,1.65,1.0,1.0,1.4,1.4,1.4,1.4,0.5,1.15,1.4,1.4,1.0,55,114
1,erb,monitor_control,g,5,1976,organic,1.4,1.0,1.15,1.4,1.65,1.0,0.7,1.15,1.0,1.0,1.0,0.7,0.5,1.4,0.7,85,458
54,hst,utility,g,1,1977,organic,1.4,1.0,1.15,1.4,1.0,0.7,1.4,1.15,0.7,1.4,1.0,0.5,1.4,1.0,1.15,315,300
64,Y,simulation,g,6,1982,semidetached,1.4,0.7,1.4,1.0,1.65,1.0,1.4,1.15,1.0,1.15,1.15,0.7,0.5,0.5,1.15,98,38
15,hst,monitor_control,f,5,1984,organic,1.15,0.7,1.4,1.0,1.15,1.15,0.7,1.4,1.15,1.15,0.5,1.0,0.5,1.0,0.7,65,444
25,gal,launchprocessing,g,2,1983,semidetached,1.4,0.7,0.7,1.15,1.4,0.7,1.4,1.15,1.4,1.4,1.15,1.15,0.5,1.0,1.15,24,1248
11,de,avionicsmonitoring,f,5,1977,embedded,1.4,0.7,1.0,1.4,1.15,1.0,1.15,1.4,1.15,1.4,1.0,1.0,1.0,1.0,1.15,104,480
30,hst,realdataprocessing,f,2,1978,organic,0.7,1.4,1.0,1.65,1.4,1.0,0.7,1.15,1.15,1.4,0.7,0.5,1.15,1.4,0.7,725,5714
94,erb,utility,g,2,1985,semidetached,1.15,1.4,1.65,1.0,1.65,0.7,0.7,1.0,1.0,1.0,1.0,0.7,1.15,0.7,0.7,22,720
56,X,monitor_control,g,6,1986,embedded,1.0,1.15,1.65,1.0,1.0,1.15,1.0,1.15,1.15,1.4,0.5,1.0,1.15,1.4,1.0,193,1181
48,slp,utility,g,1,1976,organic,0.7,0.7,1.0,1.4,1.0,0.7,1.15,1.0,1.15,1.4,0.5,0.7,0.7,1.4,0.7,85,107
81,slp,Avionics,f,6,1974,embedded,1.4,0.7,1.15,1.15,1.65,1.15,1.0,1.4,1.15,1.0,0.5,1.15,0.5,1.4,0.7,219,72
59,Y,communications,g,5,1987,organic,1.4,1.15,1.65,1.4,1.4,0.7,1.15,1.15,0.7,1.0,0.7,1.15,1.4,0.7,1.15,77,12
26,de,avionicsmonitoring,g,5,1980,organic,1.15,0.7,1.65,1.15,1.4,0.7,0.7,1.0,1.15,1.15,1.15,1.0,1.4,0.7,0.7,3,458
31,de,launchprocessing,g,3,1975,organic,1.0,1.4,1.4,1.65,1.0,1.15,1.15,1.0,0.7,1.15,0.5,1.15,1.0,0.7,0.7,40,600
46,spl,application_ground,g,1,1982,semidetached,0.7,1.4,0.7,1.15,1.65,1.15,1.0,1.0,0.7,1.15,1.0,0.5,0.7,0.7,1.15,82,150
92,spl,operatingsystem,f,1,1985,embedded,0.7,1.0,1.15,1.15,1.4,1.15,1.0,1.15,1.4,1.0,1.15,0.7,1.15,1.15,1.0,352,278
50,de,Avionics,f,3,1986,organic,1.0,0.7,1.4,1.0,1.15,1.0,0.7,1.15,1.0,1.0,1.0,0.5,1.15,1.4,1.15,163,400
25,hst,launchprocessing,f,6,1971,semidetached,0.7,1.15,1.15,1.65,1.65,1.15,1.15,1.4,0.7,1.4,0.5,1.15,1.0,0.5,1.15,352,150
80,gal,datacapture,f,2,1987,semidetached,1.0,1.4,1.15,1.65,1.4,1.15,1.15,1.0,1.0,1.4,1.15,0.5,1.0,1.4,1.15,50,162
50,de,avionicsmonitoring,f,5,1971,semidetached,1.4,1.15,1.4,1.0,1.4,1.0,1.15,1.4,1.4,1.0,1.15,0.5,0.7,1.15,0.7,271,703
25,slp,monitor_control,f,5,1975,embedded,1.4,0.7,1.4,1.15,1.0,0.7,1.15,1.4,1.0,1.0,1.0,1.0,0.7,1.0,1.0,475,72
70,Y,simulation,f,6,1974,embedded,1.4,1.4,1.15,1.15,1.0,1.0,1.4,1.4,1.15,1.4,1.15,1.0,1.0,0.5,1.0,151,18
21,Y,science,g,3,1979,semidetached,0.7,1.0,1.4,1.65,1.15,1.15,0.7,1.15,1.4,1.0,1.15,0.5,1.15,1.4,1.15,1779,750
29,X,batchdataprocessing,f,6,1987,embedded,1.4,0.7,1.65,1.4,1.4,1.0,1.15,1.4,1.0,1.4,0.7,0.7,0.7,1.4,0.7,2821,240
22,erb,application_ground,g,2,1979,semidetached,1.4,1.0,0.7,1.4,1.4,0.7,1.15,1.0,1.4,1.15,1.0,0.7,1.4,0.5,0.7,980,18
53,gal,Avionics,f,5,1975,organic,0.7,0.7,1.15,1.4,1.15,1.15,1.15,1.0,1.4,1.15,0.7,1.15,0.5,1.15,1.15,60,278
32,X,realdataprocessing,f,6,1974,embedded,1.15,1.15,1.0,1.0,1.65,0.7,0.7,1.0,1.15,1.4,0.7,1.0,1.0,1.15,0.7,90,370
46,gal,missionplanning,g,3,1979,embedded,1.15,1.15,1.0,1.0,1.0,1.15,1.0,1.0,1.4,1.4,0.5,1.0,0.7,1.15,1.0,8,5714
25,slp,monitor_control,f,6,1984,semidetached,0.7,1.4,1.0,1.4,1.4,1.0,1.0,1.0,0.7,1.15,0.5,0.5,1.4,1.4,1.15,163,82
98,spl,simulation,g,2,1985,organic,0.7,0.7,0.7,1.0,1.4,0.7,1.4,1.0,0.7,1.15,1.15,0.7,1.4,0.7,0.7,227,1176
30,gal,utility,g,6,1982,semidetached,1.0,1.0,0.7,1.15,1.0,0.7,0.7,1.15,0.7,1.15,0.7,1.15,0.5,0.7,1.15,355,170
28,erb,application_ground,f,3,1984,embedded,1.15,1.4,1.0,1.65,1.0,1.0,1.4,1.0,1.15,1.0,1.0,0.5,1.4,0.5,1.0,240,36
12,slp,application_ground,f,2,1986,organic,1.0,0.7,1.0,1.15,1.4,0.7,1.0,1.15,1.4,1.15,1.0,1.15,0.5,0.7,1.15,150,720
22,Y,realdataprocessing,g,6,1971,embedded,1.4,1.4,1.65,1.15,1.4,1.15,0.7,1.0,1.4,1.15,0.5,0.5,1.15,0.7,0.7,79,988
61,gal,launchprocessing,g,6,1982,organic,1.0,1.15,1.0,1.4,1.65,1.15,0.7,1.4,1.15,1.0,1.15,1.15,0.7,1.15,1.15,13,239
31,erb,operatingsystem,f,1,1986,embedded,1.15,0.7,1.4,1.65,1.0,1.15,1.0,1.4,1.4,1.4,1.0,1.15,1.15,0.7,1.15,38,599
5,erb,simulation,g,1,1982,embedded,1.15,1.15,1.0,1.0,1.15,1.0,1.0,1.4,0.7,1.15,0.7,0.5,1.15,0.7,0.7,55,409
57,gal,datacapture,f,5,1983,semidetached,1.0,1.0,0.7,1.0,1.15,1.0,1.15,1.4,0.7,1.15,0.5,1.15,0.7,1.15,0.7,16,90
59,erb,monitor_control,g,3,1976,organic,1.0,1.0,1.4,1.0,1.65,1.15,1.15,1.4,1.4,1.0,1.15,1.0,0.7,0.5,0.7,725,432
74,X,batchdataprocessing,f,1,1971,organic,1.15,0.7,1.15,1.0,1.4,0.7,1.0,1.15,1.15,1.0,0.5,0.5,1.0,1.4,1.0,55,1181
51,Y,monitor_control,f,2,1983,organic,1.4,1.0,1.65,1.4,1.0,0.7,1.4,1.0,1.0,1.4,1.15,1.15,0.5,1.0,1.0,98,756
42,Y,utility,f,1,1984,semidetached,1.4,1.4,1.0,1.4,1.65,1.0,0.7,1.0,0.7,1.0,0.7,0.7,0.7,0.7,1.0,14,162
21,Y,Avionics,g,5,1983,organic,1.0,0.7,0.7,1.15,1.65,1.15,1.15,1.15,1.15,1.0,0.7,0.5,1.0,1.0,0.7,14,8211
53,slp,operatingsystem,g,6,1982,semidetached,1.4,1.15,1.15,1.65,1.65,1.15,1.15,1.0,1.4,1.15,0.7,0.5,0.7,1.0,0.7,38,19245
59,gal,operatingsystem,g,2,1977,semidetached,1.4,0.7,0.7,1.4,1.65,1.15,1.0,1.15,1.4,1.4,0.7,0.7,1.15,1.0,1.0,240,239
33,gal,science,g,2,1971,organic,1.0,1.0,0.7,1.65,1.0,0.7,1.4,1.4,0.7,1.15,1.15,1.15,0.5,0.5,1.0,240,720
2,hst,communications,f,3,1976,embedded,1.4,1.4,1.4,1.4,1.65,0.7,1.15,1.0,1.15,1.0,1.0,0.7,0.5,1.4,1.0,34,599
69,hst,simulation,f,2,1980,semidetached,1.0,1.4,1.15,1.65,1.15,1.15,1.4,1.15,1.15,1.4,1.15,1.0,1.15,1.4,1.15,350,107
65,erb,application_ground,f,5,1977,embedded,0.7,1.0,1.0,1.0,1.65,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.5,1.4,1.0,128,703
51,Y,monitor_control,g,2,1976,embedded,1.15,1.0,1.0,1.4,1.4,1.15,1.15,1.0,1.4,1.4,0.5,1.15,0.5,1.15,0.7,144,192
4,hst,monitor_control,f,1,1982,organic,0.7,1.4,1.15,1.4,1.4,0.7,1.4,1.0,0.7,1.4,1.15,1.15,0.7,0.5,1.0,128,50
56,Y,batchdataprocessing,f,2,1971,organic,1.4,1.4,1.65,1.15,1.4,0.7,1.4,1.0,1.0,1.15,0.5,0.5,1.4,1.4,1.15,302,84
92,spl,missionplanning,g,6,1986,semidetached,1.0,1.0,1.0,1.65,1.65,1.0,1.0,1.0,1.15,1.4,1.15,1.15,1.15,1.4,0.7,104,155
78,X,application_ground,g,3,1982,organic,1.0,1.15,1.15,1.65,1.4,0.7,1.0,1.15,1.4,1.0,0.5,0.7,0.5,1.0,0.7,77,18
57,gal,realdataprocessing,f,6,1976,semidetached,0.7,1.15,0.7,1.4,1.15,1.15,1.15,1.0,1.15,1.0,0.5,1.0,0.5,1.0,1.0,150,3528
23,gal,batchdataprocessing,f,5,1974,semidetached,1.15,1.0,1.65,1.0,1.15,1.15,0.7,1.0,1.4,1.15,0.7,0.5,1.0,0.7,0.7,190,312
19,X,monitor_control,g,6,1984,organic,1.15,0.7,1.65,1.0,1.65,1.15,1.4,1.4,0.7,1.4,1.0,0.7,0.7,1.0,1.15,2821,120
99,hst,operatingsystem,g,2,1984,embedded,1.4,1.15,1.4,1.15,1.0,1.15,1.0,1.0,1.0,1.4,1.0,0.5,0.5,1.15,1.0,22,432
46,Y,utility,f,1,1980,organic,0.7,1.15,0.7,1.65,1.65,1.0,1.4,1.0,1.4,1.4,0.7,1.15,1.0,1.0,1.0,53,1350
74,erb,operatingsystem,g,1,1982,embedded,0.7,1.0,1.4,1.15,1.65,1.15,1.0,1.4,0.7,1.4,1.15,0.5,0.7,1.15,1.0,326,324
13,hst,science,g,2,1983,organic,1.4,1.15,0.7,1.0,1.4,1.15,1.4,1.15,1.15,1.4,0.7,1.15,1.4,0.7,0.7,163,1181
10,gal,missionplanning,g,5,1978,semidetached,0.7,1.0,1.65,1.65,1.15,1.0,1.4,1.4,1.4,1.4,0.5,0.7,1.15,0.5,1.15,325,97
65,gal,batchdataprocessing,f,6,1974,embedded,0.7,0.7,0.7,1.15,1.0,1.15,1.15,1.4,0.7,1.15,1.15,0.7,0.5,1.4,1.15,355,480
37,slp,utility,g,5,1980,embedded,1.4,1.4,1.15,1.15,1.15,1.15,1.15,1.15,1.0,1.15,1.15,0.5,1.0,0.7,0.7,128,70
12,spl,avionicsmonitoring,f,5,1978,semidetached,1.15,1.15,0.7,1.4,1.15,0.7,1.0,1.0,0.7,1.4,1.15,0.5,1.4,0.7,0.7,485,5714
74,spl,operatingsystem,g,2,1982,organic,0.7,1.4,1.4,1.0,1.0,1.15,1.0,1.0,1.4,1.15,1.0,1.0,0.5,0.7,0.7,85,210
89,de,realdataprocessing,g,2,1978,organic,0.7,1.4,1.0,1.0,1.15,0.7,1.15,1.15,1.0,1.4,0.5,0.7,1.0,0.5,0.7,259,430
66,Y,simulation,f,2,1977,organic,0.7,1.15,1.15,1.65,1.65,0.7,0.7,1.15,1.4,1.15,1.15,1.15,1.4,1.0,1.0,162,750
50,Y,datacapture,f,5,1984,organic,1.0,0.7,1.4,1.65,1.0,0.7,1.0,1.0,0.7,1.4,1.15,1.0,0.5,0.7,0.7,40,1200
81,gal,communications,g,5,1975,embedded,1.0,1.0,0.7,1.15,1.65,0.7,1.0,1.15,1.0,1.0,1.15,0.7,1.4,0.7,1.15,55,3528
75,erb,missionplanning,f,6,1979,organic,0.7,1.0,1.0,1.0,1.4,0.7,0.7,1.0,0.7,1.15,0.5,1.0,0.5,1.15,1.0,485,648
93,spl,avionicsmonitoring,g,2,1977,semidetached,1.15,1.0,1.0,1.65,1.4,1.15,1.15,1.15,0.7,1.0,0.7,0.5,1.15,1.15,1.15,162,312
39,Y,avionicsmonitoring,f,6,1984,semidetached,1.15,0.7,1.65,1.15,1.65,0.7,1.0,1.0,0.7,1.0,0.7,0.7,1.15,0.5,1.15,79,170
67,de,Avionics,f,1,1987,semidetached,0.7,1.15,0.7,1.4,1.15,1.15,1.15,1.4,1.0,1.15,0.7,0.7,1.15,1.4,1.0,165,36
70,de,science,g,1,1971,semidetached,1.15,0.7,0.7,1.4,1.4,1.15,1.4,1.4,1.15,1.0,0.5,1.15,1.4,1.4,1.15,113,252
30,erb,application_ground,g,5,1976,organic,1.0,1.0,1.4,1.0,1.0,0.7,1.0,1.4,1.4,1.4,1.0,1.15,1.4,0.5,1.15,326,648
77,erb,application_ground,f,3,1983,semidetached,1.15,1.15,0.7,1.15,1.65,1.15,1.4,1.0,1.4,1.0,0.5,0.7,0.7,1.15,1.15,190,5714
53,erb,Avionics,f,3,1977,semidetached,1.4,1.15,1.0,1.4,1.65,1.15,1.15,1.4,0.7,1.15,0.7,0.5,0.7,1.4,1.15,475,5714
20,de,avionicsmonitoring,g,5,1978,semidetached,1.4,1.0,1.65,1.4,1.65,1.0,1.4,1.4,1.15,1.4,0.5,0.5,1.15,0.7,1.0,339,60
97,erb,missionplanning,f,6,1979,organic,1.4,1.0,1.65,1.15,1.15,1.15,0.7,1.4,1.4,1.4,0.7,0.7,1.0,0.5,1.15,485,5714
71,slp,Avionics,g,1,1977,semidetached,0.7,0.7,1.15,1.15,1.4,1.0,1.4,1.4,1.4,1.4,1.15,1.0,1.4,1.0,1.0,16,1350
67,de,Avionics,g,1,1986,embedded,1.15,1.0,1.4,1.0,1.0,1.0,1.15,1.4,1.15,1.15,0.7,0.7,1.4,0.5,0.7,16,155
14,spl,missionplanning,f,3,1984,semidetached,0.7,1.15,1.65,1.15,1.65,0.7,1.0,1.0,1.4,1.0,0.7,0.5,1.4,1.15,1.15,162,420
60,de,communications,f,1,1985,embedded,0.7,1.15,0.7,1.65,1.0,1.15,1.0,1.4,1.15,1.4,0.5,0.5,1.15,0.7,1.0,485,1200
35,Y,missionplanning,g,1,1985,embedded,0.7,1.4,1.4,1.4,1.15,1.0,0.7,1.0,0.7,1.0,0.5,1.15,1.0,1.4,1.15,98,2400
99,X,application_ground,f,1,1984,embedded,1.0,0.7,0.7,1.4,1.65,0.7,1.15,1.0,1.0,1.15,0.5,0.7,1.4,1.15,1.15,24,324
52,Y,realdataprocessing,g,5,1987,embedded,1.15,1.0,1.0,1.4,1.4,1.15,1.4,1.15,1.4,1.15,1.0,0.7,0.7,0.7,1.0,21,215
10,de,utility,g,2,1985,organic,1.4,1.4,0.7,1.0,1.4,1.0,1.0,1.4,1.15,1.4,1.15,0.7,1.0,1.4,1.0,246,60
13,spl,utility,f,5,1978,embedded,1.0,1.15,1.4,1.15,1.65,1.15,1.4,1.15,1.4,1.4,0.5,0.5,1.0,1.4,0.7,21,370
57,erb,launchprocessing,g,5,1975,semidetached,1.15,1.15,1.4,1.4,1.0,1.15,1.15,1.15,1.15,1.15,1.15,0.7,1.15,0.7,1.15,259,8211
30,hst,science,g,5,1986,embedded,1.4,1.0,1.65,1.65,1.15,0.7,1.15,1.15,1.15,1.4,1.15,1.0,0.7,1.0,0.7,97,278
15,hst,application_ground,g,3,1987,organic,1.4,0.7,0.7,1.15,1.15,0.7,1.4,1.15,1.15,1.15,0.7,1.15,1.15,1.0,1.15,197,42
34,spl,missionplanning,g,1,1971,organic,0.7,1.15,1.0,1.65,1.65,1.15,1.4,1.15,0.7,1.0,1.15,0.7,1.0,1.4,1.15,233,756
42,slp,communications,f,6,1984,organic,1.4,1.0,1.4,1.65,1.4,1.15,1.15,1.0,0.7,1.4,1.15,0.7,0.7,1.15,0.7,219,114
58,hst,realdataprocessing,f,3,1987,organic,1.15,1.4,1.0,1.0,1.0,1.0,1.0,1.15,1.0,1.4,1.15,1.15,1.15,1.0,0.7,350,703
5,hst,datacapture,f,2,1986,organic,0.7,1.15,1.0,1.0,1.65,1.15,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.15,1779,16459
5,gal,science,g,5,1980,semidetached,1.4,0.7,1.0,1.15,1.65,0.7,0.7,1.4,1.4,1.0,1.0,0.7,0.7,0.5,1.15,325,648
4,gal,realdataprocessing,g,5,1975,organic,0.7,1.0,1.15,1.15,1.15,1.0,0.7,1.15,1.15,1.4,1.0,0.5,0.7,0.7,0.7,3,648
57,X,Avionics,g,5,1980,embedded,1.15,1.15,1.4,1.15,1.15,0.7,1.0,1.0,1.0,1.0,0.7,0.5,1.0,0.7,1.0,97,312
57,Y,application_ground,g,1,1985,embedded,1.0,1.0,1.65,1.0,1.0,0.7,0.7,1.0,1.0,1.0,0.7,1.15,1.4,0.7,1.15,326,150
66,erb,utility,g,6,1987,embedded,1.15,1.15,1.65,1.15,1.0,1.15,1.4,1.0,1.4,1.15,0.5,0.7,1.0,0.7,0.7,259,150
13,erb,datacapture,g,1,1971,organic,1.4,1.15,0.7,1.4,1.4,1.15,1.15,1.15,1.0,1.15,0.5,0.7,0.7,0.5,1.0,85,239
99,Y,realdataprocessing,f,6,1980,semidetached,0.7,1.4,1.4,1.4,1.65,1.15,1.15,1.4,0.7,1.4,0.5,1.15,0.5,0.5,0.7,97,84
98,Y,missionplanning,f,2,1976,embedded,1.0,1.0,1.0,1.15,1.65,1.0,1.15,1.4,0.7,1.15,1.0,0.7,0.5,1.15,1.15,24,1368
48,gal,batchdataprocessing,f,3,1975,embedded,1.15,1.4,1.0,1.65,1.15,1.0,1.0,1.4,0.7,1.4,0.5,1.15,0.5,1.4,1.0,475,756
29,hst,avionicsmonitoring,f,5,1986,semidetached,1.15,1.4,1.0,1.65,1.15,1.15,1.0,1.15,0.7,1.15,0.5,0.7,1.15,0.7,0.7,32,430
24,de,operatingsystem,g,1,1985,embedded,1.4,0.7,1.65,1.0,1.0,1.15,1.0,1.0,1.15,1.0,1.0,0.5,1.4,0.7,1.15,41,19245
17,gal,batchdataprocessing,f,1,1982,semidetached,1.4,1.4,1.0,1.0,1.0,1.15,1.0,1.15,1.0,1.4,1.0,1.15,1.15,0.5,1.0,41,8211
38,erb,operatingsystem,g,2,1986,organic,1.0,1.4,1.65,1.0,1.15,1.0,0.7,1.4,1.4,1.0,0.5,0.5,1.0,1.4,1.0,53,1368
51,hst,simulation,f,2,1975,organic,1.15,1.15,0.7,1.4,1.65,0.7,1.0,1.15,0.7,1.0,0.5,1.0,1.4,1.0,0.7,355,240
41,gal,science,g,3,1983,semidetached,1.0,1.4,1.4,1.4,1.0,1.0,1.0,1.15,1.4,1.15,1.0,0.5,1.15,0.7,1.15,21,162
97,X,datacapture,f,3,1974,semidetached,0.7,1.0,0.7,1.65,1.0,1.0,1.4,1.0,1.0,1.15,1.15,1.15,0.5,0.7,1.15,355,150
42,slp,batchdataprocessing,f,2,1976,organic,1.0,1.15,1.15,1.0,1.4,1.15,1.0,1.4,0.7,1.15,0.7,0.7,1.4,0.7,1.0,240,36
58,spl,launchprocessing,g,5,1974,embedded,1.15,1.15,1.4,1.15,1.65,1.0,1.0,1.15,0.7,1.0,0.7,1.0,1.4,1.0,1.15,154,162
27,Y,Avionics,f,2,1980,embedded,1.0,1.0,1.4,1.65,1.65,1.0,1.15,1.0,1.15,1.0,0.7,1.0,1.15,0.7,0.7,98,36
45,X,utility,g,1,1984,semidetached,0.7,0.7,1.15,1.65,1.15,0.7,1.15,1.0,0.7,1.0,1.0,1.15,1.15,1.15,0.7,219,599
